design_id,animals,traits,animal_count,trait_count,empty_mass_kg,payload_mass_kg,rotor_count,max_twr,burst_power_factor,burst_duration_s,unsteady_lift_gain,energy_system_type,energy_system_description,energy_density_class,power_class,tech_maturity_class,energy_system_extra_failure_risk,battery_mass_kg,battery_spec_energy_Wh_per_kg,battery_energy_Wh,battery_nominal_voltage_V,battery_max_power_W,supercap_mass_kg,supercap_energy_Wh,supercap_max_power_W,motor_type,motor_efficiency,esc_efficiency,esc_current_rating_A,structural_material,structural_material_class,structural_extra_failure_risk,rotor_blade_material,landing_gear_material,frame_stiffness_longitudinal,tendon_cable_fraction,gust_rejection_gain,landing_gear_mass_kg,max_touchdown_velocity_mps,cruise_speed_mps,climb_rate_mps,mode_count,mtow_kg,payload_to_aircraft_ratio,rule_empty_mass_ok,rule_payload_ok,design_qualifying,design_qualifying_score,design_summary,propulsion_architecture,primary_propulsor_type,secondary_propulsor_type,secondary_propulsor_fraction,propulsion_hover_power_factor,propulsion_cruise_power_factor,propulsion_arch_extra_failure_risk,wing_foldable,wing_deploy_time_s,wing_deploy_failure_risk,image_prompt,design_success_rate,design_qualifying_rate,design_rule_penalty_rate,design_rank_score,design_stars
DLIFT_4a1172a7e5,"dragonfly,albatross,tiger,bat,cheetah","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,MISSION_GLIDE_SEGMENTS,MISSION_MULTI_GAIT,STAB_COMPLIANT_SPINE,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES,WING_FOLDABLE,WING_HIGH_ASPECT,WING_MORPHING_MEMBRANE",5,12,13.623169891839492,75.7055096214089,17,2.4908657113045876,2.390591107372787,4.016134189486063,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,9.34410548913877,259.89681027513853,2428.5032115015792,54.82269147515872,24230.775429103807,2.4356934600054476,97.4277384002179,3897.109536008716,electric_multirotor_plus_pusher,0.9156644558339433,0.9744851584817876,39.29430304876807,aluminum_lithium,medium_stiff,0.02,carbon_composite,composite,0.5648622043124565,0.263900186676726,1.9070746869679047,4.485945865426422,2.3961869336708626,11.696214722305944,4.151048111233257,5,89.32867951324839,5.5571141094524386,True,True,True,5.5571141094524386,"Bio-inspired by dragonfly, albatross, tiger, bat, cheetah, this design is a heavy-lift VTOL rotorcraft concept. It uses 17 rotors, has an empty mass of 13.6 kg, and carries a payload of 75.7 kg (5.56:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 9.3 kg battery (~2429 Wh usable) at about 55 V. Estimated battery peak power is ~24.2 kW. It also includes ~2.4 kg of supercapacitors (~97 Wh) that can provide high peak power (up to ~3.9 kW). The primary propulsion architecture is rotor plus pusher, using electric multirotor plus pusher motors with a nominal electronic speed controller rating of ~39 A. The main frame uses aluminum lithium (medium_stiff), with carbon composite rotor blades and composite landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; mission planning that includes partial-power or glide segments to save energy; multiple flight modes to optimize heavy-load and unloaded segments; a compliant spine-like frame that absorbs dynamic loads; many smaller rotors for fine-grained control and redundancy. It uses foldable wings that deploy after takeoff. The wing deployment time is ~5.4 s with a synthetic deployment failure risk of ~12.0%. In the synthetic mission model, it cruises at about 11.7 m/s and climbs at about 4.2 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 5.56. ",rotor_plus_pusher,multirotor,pusher_propeller,0.24560326855746295,1.05,0.9,0.01,True,5.352480482973573,0.12,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by dragonfly, albatross, tiger, bat, cheetah, with 17 evenly spaced rotors and a compact central fuselage. Sleek aluminum lithium airframe, carbon composite rotor blades, and rugged composite landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.9,0.9,0.0,0.92,5
DLIFT_2bb1da0f74,bee,"LIFT_UNSTEADY_AERO,STAB_DISTRIBUTED_THRUST",1,2,21.089060374788446,91.61560754433296,17,1.2739436583083363,1.0,0.0,0.22912228923198596,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,6.680980839460363,200.8016837723541,1341.5522018144768,32.57111954649177,8159.692440719419,0.0,0.0,0.0,electric_multirotor_plus_micro_turbojet,0.8497612219249744,0.9648136922541503,19.876519548645863,titanium_alloy,heavy_robust,0.005,carbon_composite,steel,0.49185898483809526,0.0,0.7152457897267888,4.286500400682734,1.5562823336658003,14.302417089843605,3.405691566445948,2,112.7046679191214,4.344224252582519,True,True,True,4.344224252582519,"Bio-inspired by bee, this design is a heavy-lift VTOL rotorcraft concept. It uses 17 rotors, has an empty mass of 21.1 kg, and carries a payload of 91.6 kg (4.34:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 6.7 kg battery (~1342 Wh usable) at about 33 V. Estimated battery peak power is ~8.2 kW. The primary propulsion architecture is rotor plus small jet, using electric multirotor plus micro turbojet motors with a nominal electronic speed controller rating of ~20 A. The main frame uses titanium alloy (heavy_robust), with carbon composite rotor blades and steel landing gear. Key bio-inspired features include unsteady aerodynamics for better hover and low-speed lift; many smaller rotors for fine-grained control and redundancy. In the synthetic mission model, it cruises at about 14.3 m/s and climbs at about 3.4 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.34. ",rotor_plus_small_jet,multirotor,small_jet,0.1566267940782349,1.15,0.85,0.03,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by bee, with 17 evenly spaced rotors and a compact central fuselage. Sleek titanium alloy airframe, carbon composite rotor blades, and rugged steel landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.0,0.0,1.0,0.0,1
DLIFT_ccca49268a,"osprey,bee,golden_eagle,bat,cheetah","LIFT_BURST_POWER,LIFT_HIGH_CONTINUOUS,LIFT_UNSTEADY_AERO,MISSION_MULTI_GAIT,PAYLOAD_CENTRAL_TALON,PAYLOAD_DAMPED,PAYLOAD_SLING_LOAD,STAB_COMPLIANT_SPINE,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_TENDON_CABLES,WING_FOLDABLE,WING_MORPHING_MEMBRANE",5,13,22.254133115581297,78.30575056530867,8,2.375141553688246,1.9946873928462212,9.011676478392957,0.05938682200289863,li_s,Experimental lithium-sulfur chemistry with very high energy density but lower maturity and stability.,very_high,medium,low,0.05,10.598985863838603,389.60852010358906,4129.455197009019,72.07434381105823,34629.10981281228,2.4541290959994595,98.16516383997838,3926.606553599135,electric_brushless_outunner,0.887310844477549,0.9785831870879875,107.09276303813591,aluminum_lithium,medium_stiff,0.02,aluminum,steel,0.553950506445042,0.4783195302266128,1.313706498831656,3.1135911497886313,0.8271515323186474,19.007454323931523,2.486725434162498,4,100.55988368088997,3.518705948176551,True,True,True,3.518705948176551,"Bio-inspired by osprey, bee, golden_eagle, bat, cheetah, this design is a heavy-lift VTOL rotorcraft concept. It uses 8 rotors, has an empty mass of 22.3 kg, and carries a payload of 78.3 kg (3.52:1 payload-to-aircraft mass ratio). The energy system is li-s with a 10.6 kg battery (~4129 Wh usable) at about 72 V. Estimated battery peak power is ~34.6 kW. It also includes ~2.5 kg of supercapacitors (~98 Wh) that can provide high peak power (up to ~3.9 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~107 A. The main frame uses aluminum lithium (medium_stiff), with aluminum rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; strong continuous lifting capacity for heavy payloads; unsteady aerodynamics for better hover and low-speed lift; multiple flight modes to optimize heavy-load and unloaded segments; a central payload cradle aligned with the center of gravity; damped payload mounting to reduce oscillations during flight. It uses foldable wings that deploy after takeoff. The wing deployment time is ~5.4 s with a synthetic deployment failure risk of ~12.0%. In the synthetic mission model, it cruises at about 19.0 m/s and climbs at about 2.5 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 3.52. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,True,5.431136479311625,0.12,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by osprey, bee, golden_eagle, bat, cheetah, with 8 evenly spaced rotors and a compact central fuselage. Sleek aluminum lithium airframe, aluminum rotor blades, and rugged steel landing gear. Subtle external cues of a li-s energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.8,0.8,0.2,0.8,4
DLIFT_157358e0e2,"cheetah,osprey,dragonfly","LIFT_BURST_POWER,MISSION_MULTI_GAIT,PAYLOAD_DAMPED,PAYLOAD_SLING_LOAD,STAB_COMPLIANT_SPINE,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_TENDON_CABLES",3,8,14.407122950352315,94.50245261047807,13,1.3427381242301701,2.187022438479876,16.997395114477683,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,8.009418722896585,250.623084544518,2007.3452257409563,88.95428765219418,12515.85378681312,1.2354257973453535,49.41703189381414,1976.6812757525656,electric_brushless_outunner,0.8580017722404442,0.9740173227636656,19.4252251858751,magnesium_alloy,very_light_fragile,0.04,carbon_composite,composite,0.7,0.6345250958878713,1.2,2.5859038435825803,1.0755679744618156,23.41493606946605,2.792465044126814,4,108.90957556083039,6.559425704641959,True,True,True,6.559425704641959,"Bio-inspired by cheetah, osprey, dragonfly, this design is a heavy-lift VTOL rotorcraft concept. It uses 13 rotors, has an empty mass of 14.4 kg, and carries a payload of 94.5 kg (6.56:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 8.0 kg battery (~2007 Wh usable) at about 89 V. Estimated battery peak power is ~12.5 kW. It also includes ~1.2 kg of supercapacitors (~49 Wh) that can provide high peak power (up to ~2.0 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~19 A. The main frame uses magnesium alloy (very_light_fragile), with carbon composite rotor blades and composite landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; multiple flight modes to optimize heavy-load and unloaded segments; damped payload mounting to reduce oscillations during flight; a sling-load style payload mount hanging beneath the airframe; a compliant spine-like frame that absorbs dynamic loads; many smaller rotors for fine-grained control and redundancy. In the synthetic mission model, it cruises at about 23.4 m/s and climbs at about 2.8 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 6.56. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by cheetah, osprey, dragonfly, with 13 evenly spaced rotors and a compact central fuselage. Sleek magnesium alloy airframe, carbon composite rotor blades, and rugged composite landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.6,0.6,0.4,0.6,3
DLIFT_d7715aa6d4,"golden_eagle,harpy_eagle,tiger,dragonfly","LIFT_BURST_POWER,LIFT_HIGH_CONTINUOUS,PAYLOAD_CENTRAL_TALON,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES",4,7,19.149750160566235,79.39217210605011,12,2.4996792193356128,2.036543545571962,14.457971582379844,0.0,li_s,Experimental lithium-sulfur chemistry with very high energy density but lower maturity and stability.,very_high,medium,low,0.05,9.746173609308064,366.47302013016883,3571.7096773160742,84.69634825759962,34704.22376716841,0.4495527524903111,17.982110099612445,719.2844039844978,electric_multirotor_plus_micro_turbojet,0.879277162876249,0.9693087573206137,46.93174953878196,titanium_alloy,heavy_robust,0.005,aluminum,titanium,0.4263625696135369,0.29142653345954617,1.2,4.683706121803247,1.9491296826466264,5.400497452587509,5.477500153115284,5,98.54192226661635,4.145859420638132,True,True,True,4.145859420638132,"Bio-inspired by golden_eagle, harpy_eagle, tiger, dragonfly, this design is a heavy-lift VTOL rotorcraft concept. It uses 12 rotors, has an empty mass of 19.1 kg, and carries a payload of 79.4 kg (4.15:1 payload-to-aircraft mass ratio). The energy system is li-s with a 9.7 kg battery (~3572 Wh usable) at about 85 V. Estimated battery peak power is ~34.7 kW. It also includes ~0.4 kg of supercapacitors (~18 Wh) that can provide high peak power (up to ~0.7 kW). The primary propulsion architecture is rotor plus small jet, using electric multirotor plus micro turbojet motors with a nominal electronic speed controller rating of ~47 A. The main frame uses titanium alloy (heavy_robust), with aluminum rotor blades and titanium landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; strong continuous lifting capacity for heavy payloads; a central payload cradle aligned with the center of gravity; many smaller rotors for fine-grained control and redundancy; enhanced gust rejection and stability control for windy conditions; reinforced landing gear designed to tolerate higher touchdown loads. In the synthetic mission model, it cruises at about 5.4 m/s and climbs at about 5.5 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.15. ",rotor_plus_small_jet,multirotor,small_jet,0.13007184123230758,1.15,0.85,0.03,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by golden_eagle, harpy_eagle, tiger, dragonfly, with 12 evenly spaced rotors and a compact central fuselage. Sleek titanium alloy airframe, aluminum rotor blades, and rugged titanium landing gear. Subtle external cues of a li-s energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.0,0.0,1.0,0.0,1
DLIFT_0e828404a9,"cheetah,bat,golden_eagle","LIFT_BURST_POWER,LIFT_HIGH_CONTINUOUS,MISSION_MULTI_GAIT,PAYLOAD_CENTRAL_TALON,STAB_COMPLIANT_SPINE,STRUCT_TENDON_CABLES,WING_FOLDABLE,WING_MORPHING_MEMBRANE",3,8,22.98511942291684,66.10221918348827,4,1.6012364432554946,2.948664551153962,19.263904626790666,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,8.881653889943959,205.12933327252998,1821.8877408015765,25.961822224141798,19118.563038054806,2.875260315532025,115.01041262128099,4600.41650485124,electric_brushless_outunner,0.8430320123623967,0.9707128114592094,340.02490697337566,carbon_composite,light_stiff,0.01,glass_composite,titanium,0.7,0.0428420222219828,1.6236063427882397,0.6473835423346658,0.886299147150748,21.43572828251473,3.99313618252774,4,89.08733860640511,2.8758701648329232,True,True,True,2.8758701648329232,"Bio-inspired by cheetah, bat, golden_eagle, this design is a heavy-lift VTOL rotorcraft concept. It uses 4 rotors, has an empty mass of 23.0 kg, and carries a payload of 66.1 kg (2.88:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 8.9 kg battery (~1822 Wh usable) at about 26 V. Estimated battery peak power is ~19.1 kW. It also includes ~2.9 kg of supercapacitors (~115 Wh) that can provide high peak power (up to ~4.6 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~340 A. The main frame uses carbon composite (light_stiff), with glass composite rotor blades and titanium landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; strong continuous lifting capacity for heavy payloads; multiple flight modes to optimize heavy-load and unloaded segments; a central payload cradle aligned with the center of gravity; a compliant spine-like frame that absorbs dynamic loads; a tendon or cable-based structural system to save mass in tension members. It uses foldable wings that deploy after takeoff. The wing deployment time is ~5.2 s with a synthetic deployment failure risk of ~10.4%. In the synthetic mission model, it cruises at about 21.4 m/s and climbs at about 4.0 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 2.88. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,True,5.2315515329858995,0.10438501318267944,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by cheetah, bat, golden_eagle, with 4 evenly spaced rotors and a compact central fuselage. Sleek carbon composite airframe, glass composite rotor blades, and rugged titanium landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.5,0.5,0.4,0.52,3
DLIFT_0c8f37a92a,"tiger,albatross,bat,dragonfly","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,MISSION_GLIDE_SEGMENTS,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES,WING_FOLDABLE,WING_HIGH_ASPECT,WING_MORPHING_MEMBRANE",4,10,21.588172871209096,77.30414603988045,11,1.786503011519018,2.144672463482051,17.974990118128222,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,6.000734478312512,249.75539806767756,1498.7158283293788,28.65314957131481,19969.659103840655,2.826957988591582,113.07831954366328,4523.132781746532,electric_brushless_outunner,0.9097953668053925,0.9543901947343426,126.77292495834598,steel_truss,heavy_robust,0.01,carbon_composite,steel,0.5021431886298768,0.04291597298178091,1.971113703104277,5.680842473590989,3.332325939728517,20.14866180797359,5.843658169694724,5,98.89231891108955,3.5808563559807576,True,True,True,3.5808563559807576,"Bio-inspired by tiger, albatross, bat, dragonfly, this design is a heavy-lift VTOL rotorcraft concept. It uses 11 rotors, has an empty mass of 21.6 kg, and carries a payload of 77.3 kg (3.58:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 6.0 kg battery (~1499 Wh usable) at about 29 V. Estimated battery peak power is ~20.0 kW. It also includes ~2.8 kg of supercapacitors (~113 Wh) that can provide high peak power (up to ~4.5 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~127 A. The main frame uses steel truss (heavy_robust), with carbon composite rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; mission planning that includes partial-power or glide segments to save energy; many smaller rotors for fine-grained control and redundancy; enhanced gust rejection and stability control for windy conditions; reinforced landing gear designed to tolerate higher touchdown loads. It uses foldable wings that deploy after takeoff. The wing deployment time is ~7.9 s with a synthetic deployment failure risk of ~12.0%. In the synthetic mission model, it cruises at about 20.1 m/s and climbs at about 5.8 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 3.58. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,True,7.878787703142575,0.12,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by tiger, albatross, bat, dragonfly, with 11 evenly spaced rotors and a compact central fuselage. Sleek steel truss airframe, carbon composite rotor blades, and rugged steel landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.7,0.7,0.3,0.7,3
DLIFT_67500b82b8,"albatross,cheetah,dragonfly","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,MISSION_GLIDE_SEGMENTS,MISSION_MULTI_GAIT,STAB_COMPLIANT_SPINE,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_TENDON_CABLES,WING_HIGH_ASPECT",3,9,24.235010834122996,57.66510806786743,17,1.7237570295444251,1.3887237976217042,9.797050369958079,0.0,solid_state,Solid-state battery with improved safety and energy density but still under active development.,high,medium,medium_low,0.03,3.145966634973036,341.8612258962336,1075.484010460531,70.1467907352065,9741.720740869643,0.6605347821160049,26.421391284640197,1056.8556513856079,electric_multirotor_plus_micro_turbojet,0.8260290175922583,0.9678481263242248,7.861735861445494,steel_truss,heavy_robust,0.01,carbon_composite,composite,0.7,0.2745846388659828,1.2,1.98435748632012,1.2235322693961976,9.999804846394934,3.0527281809628777,4,81.90011890199042,2.3794133397569897,True,True,True,2.3794133397569897,"Bio-inspired by albatross, cheetah, dragonfly, this design is a heavy-lift VTOL rotorcraft concept. It uses 17 rotors, has an empty mass of 24.2 kg, and carries a payload of 57.7 kg (2.38:1 payload-to-aircraft mass ratio). The energy system is solid-state with a 3.1 kg battery (~1075 Wh usable) at about 70 V. Estimated battery peak power is ~9.7 kW. It also includes ~0.7 kg of supercapacitors (~26 Wh) that can provide high peak power (up to ~1.1 kW). The primary propulsion architecture is rotor plus small jet, using electric multirotor plus micro turbojet motors with a nominal electronic speed controller rating of ~8 A. The main frame uses steel truss (heavy_robust), with carbon composite rotor blades and composite landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; mission planning that includes partial-power or glide segments to save energy; multiple flight modes to optimize heavy-load and unloaded segments; a compliant spine-like frame that absorbs dynamic loads; many smaller rotors for fine-grained control and redundancy. In the synthetic mission model, it cruises at about 10.0 m/s and climbs at about 3.1 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 2.38. ",rotor_plus_small_jet,multirotor,small_jet,0.33971502829776856,1.15,0.85,0.03,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by albatross, cheetah, dragonfly, with 17 evenly spaced rotors and a compact central fuselage. Sleek steel truss airframe, carbon composite rotor blades, and rugged composite landing gear. Subtle external cues of a solid-state energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.5,0.5,0.5,0.5,3
DLIFT_4d6ee8f330,"dragonfly,golden_eagle,cheetah,bee","LIFT_BURST_POWER,LIFT_HIGH_CONTINUOUS,LIFT_UNSTEADY_AERO,MISSION_MULTI_GAIT,PAYLOAD_CENTRAL_TALON,STAB_COMPLIANT_SPINE,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_TENDON_CABLES",4,9,21.10178231488903,98.35376949280824,8,1.4114875116564576,2.7037134900968267,18.18558872128304,0.22124007301191273,gas_or_hybrid,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,4.240671319840789,3358.174447543606,14240.914066720357,83.95942994219088,99135.76692356743,0.8771719087183059,35.08687634873223,1403.4750539492893,electric_brushless_outunner,0.8663816287330346,0.9504154682898655,185.6746919031237,carbon_composite,light_stiff,0.01,carbon_composite,steel,0.7,0.2245999691763052,1.5705010564347721,2.7498246235205053,1.9293004844701054,24.653283217832765,2.358649277526435,6,119.45555180769728,4.660922382059246,True,True,True,4.660922382059246,"Bio-inspired by dragonfly, golden_eagle, cheetah, bee, this design is a heavy-lift VTOL rotorcraft concept. It uses 8 rotors, has an empty mass of 21.1 kg, and carries a payload of 98.4 kg (4.66:1 payload-to-aircraft mass ratio). The energy system is gas-or-hybrid with a 4.2 kg battery (~14241 Wh usable) at about 84 V. Estimated battery peak power is ~99.1 kW. It also includes ~0.9 kg of supercapacitors (~35 Wh) that can provide high peak power (up to ~1.4 kW). The primary propulsion architecture is series hybrid gas electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~186 A. The main frame uses carbon composite (light_stiff), with carbon composite rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; strong continuous lifting capacity for heavy payloads; unsteady aerodynamics for better hover and low-speed lift; multiple flight modes to optimize heavy-load and unloaded segments; a central payload cradle aligned with the center of gravity; a compliant spine-like frame that absorbs dynamic loads. In the synthetic mission model, it cruises at about 24.7 m/s and climbs at about 2.4 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.66. ",series_hybrid_gas_electric,series_hybrid,none,0.0,0.95,0.8,0.05,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by dragonfly, golden_eagle, cheetah, bee, with 8 evenly spaced rotors and a compact central fuselage. Sleek carbon composite airframe, carbon composite rotor blades, and rugged steel landing gear. Subtle external cues of a gas-or-hybrid energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.8,0.8,0.1,0.8200000000000001,4
DLIFT_7fa9098416,harpy_eagle,"LIFT_BURST_POWER,LIFT_HIGH_CONTINUOUS,PAYLOAD_CENTRAL_TALON",1,3,13.644093890860216,55.072856663089134,6,1.1190765200412114,1.7241816065004993,10.215609171995396,0.0,gas_or_hybrid,Solid-state battery with improved safety and energy density but still under active development.,high,medium,medium_low,0.03,9.475507676989317,3553.370223890256,33669.986835657364,40.280145667061944,52027.9177919316,0.15826956546758364,6.330782618703346,253.23130474813382,electric_brushless_outunner,0.8767664338825922,0.9403487168925659,265.4390044953456,titanium_alloy,heavy_robust,0.005,carbon_composite,titanium,0.7617079134907494,0.0,1.0176941947050198,1.4872270463244832,1.346056545511039,17.756454355458484,3.3923938931971227,5,68.71695055394935,4.036387986158674,True,True,True,4.036387986158674,"Bio-inspired by harpy_eagle, this design is a heavy-lift VTOL rotorcraft concept. It uses 6 rotors, has an empty mass of 13.6 kg, and carries a payload of 55.1 kg (4.04:1 payload-to-aircraft mass ratio). The energy system is gas-or-hybrid with a 9.5 kg battery (~33670 Wh usable) at about 40 V. Estimated battery peak power is ~52.0 kW. It also includes ~0.2 kg of supercapacitors (~6 Wh) that can provide high peak power (up to ~0.3 kW). The primary propulsion architecture is pure gas multirotor, using electric brushless outunner motors with a nominal electronic speed controller rating of ~265 A. The main frame uses titanium alloy (heavy_robust), with carbon composite rotor blades and titanium landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; strong continuous lifting capacity for heavy payloads; a central payload cradle aligned with the center of gravity. In the synthetic mission model, it cruises at about 17.8 m/s and climbs at about 3.4 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.04. ",pure_gas_multirotor,gas_multirotor,none,0.0,1.05,0.9,0.04,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by harpy_eagle, with 6 evenly spaced rotors and a compact central fuselage. Sleek titanium alloy airframe, carbon composite rotor blades, and rugged titanium landing gear. Subtle external cues of a gas-or-hybrid energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.8,0.8,0.2,0.8,4
